"","Player","Squad","Nation","Starts","PCA1","PCA2","cluster"
"33","Gonçalo Guedes","Wolves","pt POR",0.192584291870221,5.72454518447935,-2.92067234627005,11
"34","Evann Guessand","Nantes","fr FRA",0.62715743458896,6.15257246053229,-2.96571563636373,11
"35","Munir El Haddadi","Getafe","ma MAR",-1.73918779993691,5.69314806818039,-0.872020951479022,11
"36","Romain Hamouma","Ajaccio","fr FRA",1.41631648541667,7.05214046705982,-0.891624456317513,11
"37","Kai Havertz","Chelsea","de GER",0.459722441726753,5.75531513389859,-1.76544270357136,11
"38","Adam Hložek","Leverkusen","cz CZE",1.02307181562261,6.65501824898476,-2.7174189608493,11
"39","Gerrit Holtmann","Bochum","ph PHI",-1.90881828269862,5.87235837532779,-3.60134938019662,11
"40","Marcus Ingvartsen","Mainz 05","dk DEN",0.827577011824543,8.10258641865592,-4.11036871882087,11
"41","Brennan Johnson","Nott'ham Forest","wls WAL",0.142461745348058,7.08061127723511,-3.34333033678134,11
"42","Stevan Jovetić","Hertha BSC","me MNE",-1.53791324505463,7.02509561847315,-1.55207476996563,11
"43","Luka Jović","Fiorentina","rs SRB",-0.460125304494824,8.08681840401558,-4.56846273005346,11
"44","Yayah Kallon","Hellas Verona","sl SLE",-1.29183671283975,6.10447452550498,-3.08020811118815,11
"45","Yann Karamoh","Torino","fr FRA",-0.942161445038936,10.7722931426688,-2.87853661261968,11
"46","Silas Katompa","Stuttgart","cd COD",0.362748474260089,8.45006072849405,-2.38389308877665,11
"47","Wahbi Khazri","Montpellier","tn TUN",0.868764154302316,5.22719983649782,-1.22106091410857,11
"48","Mohamed Lamine Bayo","Lille","gn GUI",-1.35505683574749,11.3396462014737,-5.26875467368214,11
"49","Kevin Lasagna","Hellas Verona","it ITA",-0.176968747052434,7.14079998969555,-5.1366308567661,11
"50","Lázaro","Almería","br BRA",-0.942161445038936,8.43299046075376,-3.33633221169449,11
"51","Jérémy Le Douaron","Brest","fr FRA",0.394028143637477,7.67823756894649,-3.91941230115979,11
"52","José Luis Morales","Villarreal","es ESP",-1.45326728679636,10.0541011052799,-3.49530573648252,11
"53","Aïman Maurer","Clermont Foot","ma MAR",0.679722569217216,7.82099257896779,-2.20555202824391,11
"54","Dany Mota","Monza","pt POR",-0.0523404040469949,7.92714464170238,-1.51477933974473,11
"55","Mykhailo Mudryk","Chelsea","ua UKR",-0.294772620694723,5.92513612433087,-2.02285486860145,11
"56","Cyril Ngonge","Hellas Verona","be BEL",0.75677106185353,8.26785758397054,-3.77790027387444,11
"57","Lucas Ocampos","Sevilla","ar ARG",-1.18879876574011,4.52699818471689,-1.70094193908249,11
"58","David Okereke","Cremonese","ng NGA",-0.0159187623062193,7.43604268972707,-2.89710131758874,11
"59","Karim Onisiwo","Mainz 05","at AUT",-0.0193792291785733,9.63759851229534,-1.80185521856861,11
"60","Dango Ouattara","Bournemouth","bf BFA",0.761556445205763,5.77825383730593,-2.35682866031154,11
"61","Mikel Oyarzabal","Real Sociedad","es ESP",0.352381203657408,5.88665477963079,-2.26809676426959,11
"62","Ayoze Pérez","Betis","es ESP",0.893168873465281,6.19804528890484,-2.47870366901549,11
"63","Javi Puado","Espanyol","es ESP",-0.273188973915506,6.31396738504121,-2.36519951197711,11
"64","Largie Ramazani","Almería","be BEL",-1.31872666889477,7.61382245519276,-2.90055603024366,11
"65","Ante Rebić","Milan","hr CRO",-0.626896491542262,7.78090318101758,-1.7923508663829,11
"66","Richarlison","Tottenham","br BRA",0.609774508880211,7.12063201772231,-3.05564430870068,11
"67","Rodrigo","Leeds United","es ESP",0.613547547018545,6.91482821455694,-2.62013958236689,11
"68","Wesley Saïd","Lens","fr FRA",-1.28118549648029,10.3490287593504,-3.15712705003437,11
"69","Amine Salama","Angers","fr FRA",-1.0666688051095,6.38167194749235,-3.17820101628695,11
"70","Roland Sallai","Freiburg","hu HUN",-0.792101200373919,6.40755775627376,-2.2932590626466,11
"71","Salvi","Rayo Vallecano","es ESP",-2.13176120289973,4.27177534267976,-2.39674784161927,11
"72","Demba Seck","Torino","sn SEN",0.373447102712701,6.31906736393542,-4.17895670127975,11
"73","Dominic Solanke","Bournemouth","eng ENG",0.0992270405113423,8.09532387888678,-2.7806865419987,11
"74","Ola Solbakken","Roma","no NOR",2.13102289979015,6.07414310968591,-3.20982727919604,11
"75","Kamaldeen Sulemana","Southampton","gh GHA",-0.51784832405259,7.05039440189664,-2.03995314795903,11
"76","Karl Toko Ekambi","Rennes","cm CMR",0.1936573119757,7.7085878234508,-3.303710745973,11
"77","Tiago Tomás","Stuttgart","pt POR",0.987540088806376,8.32507790893416,-1.05484710141096,11
"78","Deniz Undav","Brighton","de GER",-1.10615276904464,10.4528911493444,-5.28517278069516,11
"79","Ruben Vargas","Augsburg","ch SUI",0.331955359942143,5.36192004229522,-1.36876809122763,11
"80","Kevin Volland","Monaco","de GER",-0.0734642424514869,7.51698127044307,-3.27898245416455,11
"81","Jeong Woo-yeong","Freiburg","kr KOR",-3.63432137411729,5.82434129978337,-3.45383187925315,11
"82","Nicolò Zaniolo","Roma","it ITA",1.79103220198715,7.37380688358455,-3.6108335782204,11
